COINTRIG_cut,COINTRIG_scaler,COIN_PS,CPULT_TLT_HMS,CPULT_TLT_SHMS,CPULT_phys,CPULT_scaler,CPULT_scaler_uncern,CoinBlocking_Corr,CoinBlocking_Inside,CoinBlocking_SysIn,CoinBlocking_SysOut,CoinBlocking_Total,ELT2_HMS,ELT2_SHMS,HMS3of4ELT,HMS3of4ELT_err,HMSTRIG_cut,HMSTRIG_scaler,HMS_3-4Trig_scaler,HMS_PS,HMS_eLT_scaler,HMS_eLT_scaler_uncern,HMS_scaler_accp,HMS_track,HMS_track_uncern,PS1,PS2,PS3,PS4,PS5,PS6,SHMS3of4ELT,SHMS3of4ELT_err,SHMSTRIG_cut,SHMSTRIG_scaler,SHMS_3-4Trig_scaler,SHMS_PS,SHMS_eLT_scaler,SHMS_eLT_scaler_uncern,SHMS_scaler_accp,SHMS_track,SHMS_track_uncern,SysUncer_CoinBlocking_Corr,SysUncer_CoinBlocking_Corr_down,SysUncer_CoinBlocking_Corr_up,TLT,TLT_ELT,TLT_ELT_HMS,TLT_ELT_SHMS,Uncer_CoinBlocking_Corr,accp_edtm,boilingCorr,c_int_Track_Rand_events,c_int_Track_events,c_int_noTrack_Rand_events,c_int_noTrack_events,charge,curr_corr,current,hTLT,h_int_etotnorm_evts,h_int_etottracknorm_evts,haccp_edtm,min_yield_COIN_notrack,min_yield_COIN_scaler,min_yield_COIN_track,min_yield_HMS_CPULT_notrack,min_yield_HMS_CPULT_track,min_yield_HMS_notrack,min_yield_HMS_scaler,min_yield_HMS_track,min_yield_SHMS_CPULT_notrack,min_yield_SHMS_CPULT_track,min_yield_SHMS_notrack,min_yield_SHMS_scaler,min_yield_SHMS_track,pTLT,p_int_etotnorm_evts,p_int_etottracknorm_evts,paccp_edtm,rateCOINCorr,rateCOINCorrUncer,rateHMSCorr,rateSHMSCorr,rate_COIN,rate_HMS,rate_HMS3-4,rate_SHMS,rate_SHMS3-4,rate_TOTAL,run number,sent_edtm,sent_edtm_HMS,sent_edtm_PS,sent_edtm_SHMS,time,tot_events,uncer_boilingCorr,uncer_rateHMSCorr,uncer_rateSHMSCorr,uncern_COIN_evts_notrack,uncern_COIN_evts_scaler,uncern_COIN_evts_track,uncern_CPULT_phys,uncern_ELT2_HMS,uncern_HMS3-4_evts_scaler,uncern_HMS_evts_notrack,uncern_HMS_evts_scaler,uncern_HMS_evts_track,uncern_SHMS3-4_evts_scaler,uncern_SHMS_evts_notrack,uncern_SHMS_evts_scaler,uncern_SHMS_evts_track,uncern_TLT,uncern_TLT_ELT,uncern_TLT_ELT_HMS,uncern_TLT_ELT_SHMS,uncern_charge,uncern_yieldRel_COIN_notrack,uncern_yieldRel_COIN_scaler,uncern_yieldRel_COIN_track,uncern_yieldRel_HMS_CPULT_notrack,uncern_yieldRel_HMS_CPULT_track,uncern_yieldRel_HMS_notrack,uncern_yieldRel_HMS_scaler,uncern_yieldRel_HMS_track,uncern_yieldRel_SHMS_CPULT_notrack,uncern_yieldRel_SHMS_CPULT_track,uncern_yieldRel_SHMS_notrack,uncern_yieldRel_SHMS_scaler,uncern_yieldRel_SHMS_track,yieldRel_COIN_notrack,yieldRel_COIN_scaler,yieldRel_COIN_track,yieldRel_HMS_CPULT_notrack,yieldRel_HMS_CPULT_track,yieldRel_HMS_notrack,yieldRel_HMS_scaler,yieldRel_HMS_track,yieldRel_SHMS_CPULT_notrack,yieldRel_SHMS_CPULT_track,yieldRel_SHMS_notrack,yieldRel_SHMS_scaler,yieldRel_SHMS_track,yield_COIN_notrack,yield_COIN_scaler,yield_COIN_track,yield_HMS_CPULT_notrack,yield_HMS_CPULT_track,yield_HMS_notrack,yield_HMS_scaler,yield_HMS_track,yield_SHMS_CPULT_notrack,yield_SHMS_CPULT_track,yield_SHMS_notrack,yield_SHMS_scaler,yield_SHMS_track
2015413,191066,1,0.9696427984257888,0.9715289856075491,0.98975648726223,0.98975648726223,6.74902336431939e-05,0.988842543544456,133471,132851,133612,134977,0.9996387111139525,0.9866726332221679,0.999951234835883,6.41742377935631e-20,40692,7990637,14921115,9,0.985765934049721,0.001180424964817,7978514,0.9979,0.0001,257,,,9,1,,0.99800986692049,2.60639075664046e-20,,294761766,294761766,257,0.985765934049721,0.001180424964817,294749643,0.9958,0.0002,0.00281899879238684,-0.004593375167621372,0.0010446224171523077,0.9596634496411779,0.9877385705537745,0.9897082216246927,0.9877867401362698,0.000285901402741169,11634,0.9931259642501192,7003,10186,16070,20652,29833.2636631234,1.001019362685,24.5251276781458,3.3979213066072753,680150,680150,4577,0.6298587319633154,4.878381447133018,0.3346529816337785,188.0759123156337,188.47170289170626,188.2777335499085,269.1315385045329,188.67394884247773,653.1418609667145,587.8771138311531,657.791340768321,10077.060202180926,592.0619975906154,128.97698589458057,84868,76111,6084,1,,0.999951234835883,0.99800986692049,157.07024541015343,6568.888837226154,12266.249331870253,242315.7595969467,242315.7595969467,249041.71867958302,12243,12123,1347.0,12123,47.17120622568093,1216.43663,2206694,1.4471037551910826e-06,6.41742377935631e-20,2.60639075664046e-20,0.00015539842905372644,0.0022877485784602485,0.0002751459264155584,6.74902336431939e-05,7.228389257652271e-06,0.0002588805134031975,0.0012125443960417576,0.00035376046740391175,0.0012125443960417576,5.8245774578175094e-05,0.003432638080944377,5.8245774578175094e-05,0.003624735205774148,0.015882636735884456,4.649702315824318e-09,4.649702315824318e-09,4.649702315824318e-09,41.12166566022374,0.001830763052622675,0.0013783830735423464,0.016945979939065187,0.0012800346296849515,0.0013800346296849516,0.0021958955501489414,0.0018633953875613518,0.0021981713461793465,0.004878511388077912,0.005078511388077913,0.0038903338609354732,0.0018316634937589416,0.0038954714155723315,0.9741008782656074,1.2282752878944092,0.96361342055063,1.1011397315153142,1.1011397315153142,1.1022065628632522,0.9999722536445117,1.102206562863252,1.1297906344167152,1.130447179547359,1.1341343654813503,1.001529939062719,1.1347934348455935,0.6135459439887274,5.991995376436052,0.32247610432959245,207.09785959173465,207.5336803204075,207.52095355972787,269.12407108519244,207.95766465550443,737.9135574656984,664.5640252508688,746.0237648814064,10092.477490221614,671.868067887398
2426955,230062,1,0.9679446215737788,0.9698222472613789,0.989756692316744,0.989756692316744,6.1460374033405e-05,0.988577991711974,171283,170467,171521,173262,0.9996389811267777,0.9866916397904686,0.999951490315033,4.48138371950471e-20,49065,9640263,17990579,9,0.985746924705534,0.001127264730234,9625626,0.9979,0.0001,257,,,9,1,,0.998015532865231,1.78918882012248e-20,1.0,355372259,355372259,257,0.985746924705534,0.001127264730234,355357622,0.9953,0.0002,0.003041636365735123,-0.004709630501783635,0.0013736422296866113,0.957983193277311,0.9877446351838801,0.9897086795314058,0.9877925526894238,0.0002552848503294204,14022,0.9931345057442318,8457,12342,19156,24974,35974.3050675955,1.0010206321882,24.494622342029185,3.3892191022750566,820712,820712,5512,0.6298587319633154,4.878381447133018,0.3346529816337785,188.0759123156337,188.47170289170626,188.2777335499085,269.1315385045329,188.67394884247773,653.1418609667145,587.8771138311531,657.791340768321,10077.060202180926,592.0619975906154,127.78889116622258,102136,91544,7278,1,,0.999951490315033,0.998015532865231,156.64741249798314,6563.979513131437,12249.644224993928,241970.18562784427,241970.18562784427,248690.8125534737,12244,14637,1626.3333333333333,14637,56.95330739299611,1468.661348,2658863,1.4435097241817548e-06,4.48138371950471e-20,1.78918882012248e-20,0.00012591678817819267,0.0020848631562104068,0.0002264773525171435,6.1460374033405e-05,7.2229850983867816e-06,0.0002357639665909139,0.0011038361383095034,0.00032207391979464895,0.0011038361383095034,5.304668370630759e-05,0.003129036126219787,5.304668370630759e-05,0.0033051034503654734,0.015733052830046945,3.855968735803711e-09,3.855968735803711e-09,3.855968735803711e-09,49.586363904158155,0.0018295641226710436,0.0013783828155139435,0.016859251690117556,0.0011652965123429082,0.0012652965123429083,0.0021367636975523673,0.001856672478260354,0.0021391024050235797,0.0045688793157373465,0.004768879315737346,0.003624661633605009,0.0018303115140413555,0.0036301751966162916,0.9789333265922453,1.2262666131710651,0.9711166927916487,1.1018848875225633,1.1018848875225635,1.1029458973224369,1.0004577678523794,1.1029458973224366,1.127562335073707,1.1281284761322719,1.131874622936319,1.0013122268877548,1.1324429291640632,0.6165897037640218,5.982196294932365,0.32498709675705933,207.2380054876155,207.67412114201375,207.6601537760385,269.2547382709217,208.09715780743412,736.458161886015,663.2009125793769,744.5373258029191,10090.283591527752,670.4764227982431
1924113,183094,1,0.9672304696857554,0.9691189478260689,0.989610055740247,0.989610055740247,6.94907998461443e-05,0.989266173517754,132531,131926,132689,133969,0.9996380191160159,0.9866461633890289,0.999951122962146,7.086343487888461e-20,38883,7642222,14265936,9,0.985754898395898,0.001194106903302,7630651,0.9979,0.0001,257,,,9,1,,0.998002563560504,2.85790403607604e-20,,281929208,281929208,257,0.985754898395898,0.001194106903302,281917637,0.9956,0.0002,0.00284767371556105,-0.00451597011248861,0.00117937731863349,0.9571342148474635,0.9875850999602837,0.9895616865320919,0.9876333725540197,0.00028153455507765745,11075,0.9931132764708164,6558,9929,15344,20068,28530.5180261426,1.00101748274772,24.570441175655574,3.413793103448276,650986,650986,4389,0.6298587319633154,4.878381447133018,0.3346529816337785,188.0759123156337,188.47170289170626,188.2777335499085,269.1315385045329,188.67394884247773,653.1418609667145,587.8771138311531,657.791340768321,10077.060202180926,592.0619975906154,128.82205513784461,80599,72270,5800,1,,0.999951122962146,0.998002563560504,157.68029001412833,6581.470617892186,12285.803607999138,242797.0292903837,242797.0292903837,249536.18019829,12245,11571,1285.6666666666667,11571,45.023346303501945,1161.172395,2107109,1.4524506804143498e-06,7.086343487888461e-20,2.85790403607604e-20,0.00015602670684284654,0.0023370227691558608,0.00027406462422343284,6.94907998461443e-05,7.242239231841008e-06,0.0002647584709899968,0.0012394076590753161,0.0003617347034264772,0.0012394076590753161,5.9556609297183586e-05,0.003522371619390078,5.9556609297183586e-05,0.003719811841796572,0.01601173415569831,4.9309025734575435e-09,4.9309025734575435e-09,4.9309025734575435e-09,39.32598366334356,0.001832299520366816,0.0013783830924133645,0.01712489646749656,0.0013088984589214605,0.0014088984589214605,0.0022121150236030997,0.0018663587745647034,0.002214374150330188,0.004970245511590489,0.005170245511590488,0.003970443722981176,0.001833239370806966,0.003975477752089757,0.9925099971267289,1.2311055495434327,0.9895847405163053,1.1022130831894745,1.1022130831894748,1.1032891516664478,1.0000583759635089,1.1032891516664478,1.1221213827281546,1.1228049470329484,1.1264666314845884,1.0017173539250441,1.1271528427908486,0.6251410882511553,6.00580247235518,0.33116748399307055,207.2997311870879,207.7359767382382,207.72478092596006,269.14724931740375,208.16192095997602,732.9044481456098,660.0713316570705,740.9799958550216,10094.366081072047,667.3443636926908
1879349,178856,1,0.9680767592309851,0.9699690180542095,0.989674417530519,0.989674417530519,7.01757639926099e-05,0.989663081303385,125133,124558,125262,126440,0.9996379830150137,0.9866390874790145,0.999951036982818,7.41424387315847e-20,38006,7444375,13905382,9,0.985704745197728,0.001203956139998,7433104,0.9979,0.0001,257,,,9,1,,0.998000287899802,3.0115675583413105e-20,,274748554,274748554,257,0.985704745197728,0.001203956139998,274737283,0.9957,0.0002,0.002783929136349228,-0.0045476115153432195,0.0010202467573552365,0.9580338922899476,0.9876469930779567,0.9896259600850088,0.9876953536225268,0.00028444414022088695,10798,0.9931093877043353,6551,9607,15196,19501,27804.8370802829,1.0010169079401,24.584329627373634,3.3976577056161834,635596,635596,4255,0.6298587319633154,4.878381447133018,0.3346529816337785,188.0759123156337,188.47170289170626,188.2777335499085,269.1315385045329,188.67394884247773,653.1418609667145,587.8771138311531,657.791340768321,10077.060202180926,592.0619975906154,128.283382131133,79033,70852,5626,1,,0.999951036982818,0.998000287899802,158.1399253352072,6582.126999749984,12294.78502950717,242925.6821997369,242925.6821997369,249665.9491248221,12246,11271,1252.3333333333333,11271,43.856031128404666,1130.998384,2058550,1.4540914711921925e-06,7.41424387315847e-20,3.0115675583413105e-20,0.00016491733249496553,0.0023645485909395024,0.00028984741526961246,7.01757639926099e-05,7.24296177490972e-06,0.0002681689786748412,0.001254323105364927,0.00036651004254138433,0.001254323105364927,6.0329856497886854e-05,0.0035570974743131282,6.0329856497886854e-05,0.00375685075878443,0.01603796921023766,5.027934489821664e-09,5.027934489821664e-09,5.027934489821664e-09,38.32571827920259,0.0018327737040967891,0.0013783831270186846,0.017124878871874086,0.0013244988693575368,0.0014244988693575369,0.002220897544464722,0.00186772952743331,0.0022231477465542927,0.005005656365261023,0.005205656365261023,0.0040014999552820075,0.00183373821613235,0.004006494963446467,0.9868142940655573,1.2342343256235229,0.977137827745461,1.104171099305196,1.104171099305196,1.1052516945989805,0.999597762835901,1.1052516945989803,1.128963651830375,1.129317517592035,1.1333451001004533,1.0016959259496252,1.1337003391964338,0.6215535999434062,6.021065835536525,0.32700208752217197,207.66798685438093,208.10500736985762,208.0942840612917,269.02328379771524,208.53220168482983,737.373420520269,663.899922840968,745.5045929482841,10094.15015007374,671.2208874937988
1623800,154713,1,0.9656236103288953,0.9675090015189105,0.989251206224773,0.989251206224773,7.69628015922978e-05,0.988768835787315,108991,108516,109117,110229,0.9996379428885851,0.9866481090035102,0.999951369786322,9.95021715012219e-20,32801,6443136,12027604,9,0.985751695234837,0.001246411406772,6433382,0.998,0.0001,257,,,9,1,,0.998002757938702,4.02238909358843e-20,,237609059,237609059,257,0.985751695234837,0.001246411406772,237599305,0.9959,0.0003,0.0027261428480708227,-0.00430921082473712,0.0011430748714045258,0.9551978675415215,0.9872274206912888,0.9892030987272331,0.9872754321065111,0.0003174035937907797,9317,0.9931153595245175,5725,8330,13026,16906,24041.6540749637,1.00101779091608,24.563001698151826,3.239594012712733,549689,549689,3511,0.6298587319633154,4.878381447133018,0.3346529816337785,188.0759123156337,188.47170289170626,188.2777335499085,269.1315385045329,188.67394884247773,653.1418609667145,587.8771138311531,657.791340768321,10077.060202180926,592.0619975906154,122.15009226983801,68504,61366,4636,1,,0.999951369786322,0.998002757938702,158.06797942757197,6582.856571180498,12288.424771253756,242761.65448163202,242761.65448163202,249502.5790322401,12247,9754,1083.7777777777778,9754,37.95330739299611,978.775085,1779818,1.4515721566353338e-06,9.95021715012219e-20,4.02238909358843e-20,0.0001871656023366617,0.0025423573614107926,0.00033635765416105293,7.69628015922978e-05,7.243764884888072e-06,0.00028834368180693625,0.0013487811160553932,0.00039395929427016687,0.0013487811160553932,6.487367530255339e-05,0.0038206920480803163,6.487367530255339e-05,0.004036789393971789,0.016248202518652784,6.052691793446231e-09,6.052691793446231e-09,6.052691793446231e-09,33.13862034391047,0.0018323662413702315,0.0013783835439498755,0.017386127125061747,0.001425743917647691,0.001525743917647691,0.002275253071950084,0.0018726371106727465,0.0022774495694566532,0.005276038393524536,0.005576038393524536,0.004237364011818522,0.0018334789928366657,0.004247970547055942,0.991479952210814,1.2347052330533983,0.9823724384498083,1.1048762795544518,1.1047655705084043,1.1059544596631175,1.0005695795878082,1.1058436425829905,1.1322147447323003,1.13147750642987,1.136595971230758,1.0018701668658037,1.1358558801055738,0.6244923054665519,6.023363101605747,0.32875386560207387,207.80061427310665,208.21704836984634,208.22659907478547,269.2848303353005,208.6438868484824,739.4968453884082,665.169730844862,747.6429878277523,10095.905986275755,672.4971013503526
2218314,209611,1,0.9716305533618816,0.9735323652328102,0.98976017824465,0.98976017824465,6.43970748389725e-05,0.98873878177568,155231,154510,155411,156999,0.9996374356580546,0.9866303933619933,0.999951023388815,5.3577717005484904e-20,45046,8776034,16380827,9,0.985704933638972,0.001155670750638,8762767,0.9979,0.0001,257,,,9,1,,0.997997602224257,2.1728679062372702e-20,,323617380,323617380,257,0.985704933638972,0.001155670750638,323604113,0.9958,0.0002,0.0028694450283122674,-0.0045923859387637656,0.0011465041178607693,0.9616341297957338,0.9877299066322289,0.9897117031452337,0.987778284665214,0.00026630850015065937,12758,0.9931056446218162,7560,11440,17509,23158,32746.9124461304,1.00101635527944,24.5976977792281,3.387804326524459,749428,749428,4994,0.6298587319633154,4.878381447133018,0.3346529816337785,188.0759123156337,188.47170289170626,188.2777335499085,269.1315385045329,188.67394884247773,653.1418609667145,587.8771138311531,657.791340768321,10077.060202180926,592.0619975906154,128.47094294113214,93270,83757,6632,1,,0.999951023388815,0.997997602224257,157.44837128335263,6592.078944460579,12304.385415957977,243083.75705466705,243083.75705466705,249833.28437041098,12248,13267,1474.111111111111,13267,51.62256809338521,1331.299894,2429400,1.4556716682568975e-06,5.3577717005484904e-20,2.1728679062372702e-20,0.00013324597049084057,0.002184202827921951,0.00023795072244325706,6.43970748389725e-05,7.253916850496838e-06,0.0002470768683744847,0.001155141116211096,0.00033755990146911086,0.001155141116211096,5.558838813599547e-05,0.0032743794922534914,5.558838813599547e-05,0.003455329303521026,0.015776738616043322,4.233234510122844e-09,4.233234510122844e-09,4.233234510122844e-09,45.13778051543699,0.001832987729469063,0.0013783827892470697,0.016811508154018374,0.0012195381910500686,0.0013195381910500687,0.002166609105194668,0.0018626889402770424,0.002168915631072919,0.004717159356300146,0.0049171593563001464,0.003752519830146301,0.0018338069238565556,0.003757845802536504,0.9993522428587677,1.2278076840439902,0.9889982306662516,1.1053447143995179,1.105344714399518,1.106429450755943,1.0005722333102276,1.106429450755943,1.131165295195707,1.1333239143714988,1.1355656950853146,1.0018188745642649,1.1377327116081817,0.6294507364717187,5.98971422648756,0.3309712067229925,207.88871558395292,208.32620060522387,208.31602932119904,269.28554453569797,208.75441358973748,738.811405965087,666.2551918165417,746.9652811006795,10095.389110665239,673.6083019589277
2702124,113642,1,0.9750134507764707,0.9760097281006728,0.989593320170113,0.989593320170113,6.02113994130235e-05,0.992054791145712,80536,80203,80605,81181,0.9997385293207866,0.9903315656996494,0.999974389601746,8.01873463760372e-20,52590,5603614,10439778,5,0.989692753715622,0.001095755237856,5591867,0.9979,0.0001,129,,,5,1,,0.998953649971331,3.23873977742227e-20,,207205542,207205542,129,0.989692753715622,0.001095755237856,207193795,0.9958,0.0002,0.002475948805755024,-0.0041019450364007115,0.0008499525751093362,0.9648420873414488,0.9885325418107118,0.989567976291074,0.9885578591711823,0.00031159701601961705,11334,0.995038337226282,3537,7205,8145,14298,20857.5827592162,1.00141281058262,17.69522419184991,1.8723929513918447,777494,777494,4399,0.6298587319633154,4.878381447133018,0.3346529816337785,188.0759123156337,188.47170289170626,188.2777335499085,269.1315385045329,188.67394884247773,653.1418609667145,587.8771138311531,657.791340768321,10077.060202180926,592.0619975906154,70.84183195709542,104653,93800,6451,1,,0.999974389601746,0.998953649971331,96.41197116773542,4754.012349334916,8856.932960820457,175789.71455182933,175789.71455182933,180640.138872332,12250,11747,2349.4,11747,91.06201550387597,1178.712546,2815742,7.53929236830083e-07,8.01873463760372e-20,3.23873977742227e-20,0.0001769757683426233,0.0029664058288859153,0.0003389950744704654,6.02113994130235e-05,5.230781280203134e-06,0.000309495520925877,0.0011341003302057547,0.00042244083674402937,0.0011341003302057547,6.947032273832124e-05,0.0030911790316017094,6.947032273832124e-05,0.003265115742241696,0.01220667012158499,3.702064080686867e-09,3.702064080686867e-09,3.702064080686867e-09,28.75014153861598,0.0016302221930651285,0.0013784023717258176,0.01306366541551612,0.0011943117296187781,0.0012943117296187782,0.001985902303131159,0.0016829753284436312,0.0019884184563571223,0.004529792802493391,0.004729792802493391,0.003494712034491951,0.0016316782381611715,0.003500430288410679,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6298587319633154,4.878381447133018,0.3346529816337785,188.0759123156337,188.47170289170626,188.2777335499085,269.1315385045329,188.67394884247773,653.1418609667145,587.8771138311531,657.791340768321,10077.060202180926,592.0619975906154
2585628,107700,1,0.9787117655507275,0.9797149913513797,0.9901742399152,0.9901742399152,5.98496801610526e-05,0.991904040207775,76574,76294,76630,77199,0.9997381261192798,0.9903170190643308,0.999974356051732,8.88052785163934e-20,50141,5360197,9988492,5,0.989691984137871,0.001108039344414,5348978,0.9978,0.0001,129,,,5,1,,0.998950384710232,3.5478527719146803e-20,,198197259,198197259,129,0.989691984137871,0.001108039344414,198186040,0.9962,0.0002,0.0021761939921501883,-0.0036269899869172395,0.000725397997383137,0.9690703271236295,0.9891095725682733,0.9901488479382153,0.9891349378934506,0.00032252483636416654,10872,0.9950308674365441,3486,6717,7822,13570,19950.8584654522,1.00141068379582,17.721902012342596,1.824137623674124,742758,742758,4093,0.6298587319633154,4.878381447133018,0.3346529816337785,188.0759123156337,188.47170289170626,188.2777335499085,269.1315385045329,188.67394884247773,653.1418609667145,587.8771138311531,657.791340768321,10077.060202180926,592.0619975906154,68.62215883768606,99932,89492,5968,1,,0.999974356051732,0.998950384710232,95.667504735919,4761.343285821345,8872.554370609925,176054.19883034972,176054.19883034972,180911.20962090697,12251,11219,2243.8,11219,86.96899224806202,1125.77411,2693877,7.562010285142797e-07,8.88052785163934e-20,3.5478527719146803e-20,0.00018724855959730406,0.003047138176680026,0.0003672350279495443,5.98496801610526e-05,5.238849532261263e-06,0.0003164098806716451,0.0011603161336024026,0.0004319262754124682,0.0011603161336024026,7.103153140944915e-05,0.0031633533832226934,7.103153140944915e-05,0.003342780753685542,0.012080164530265522,3.653426885356933e-09,3.653426885356933e-09,3.653426885356933e-09,27.500312070374243,0.0016309039681875227,0.001378402444375418,0.012823680636657167,0.0012201658137634551,0.0013201658137634552,0.0020015447242461,0.0016860551827594852,0.0020040412378884314,0.004601605507468798,0.0048016055074687975,0.0035590240769634834,0.001632428188020444,0.0035646391655265435,0.9904141608400848,0.989902070543587,0.9653066513154729,0.9981567166475641,0.9982567523978798,0.9981600128035468,1.0000477531688057,0.9982600488842045,0.9977031386720859,0.996449748090952,0.997717184425192,1.0000246014530891,0.9964637761987148,0.6238210074652469,4.829119895418395,0.32304274905364116,187.7292351174681,188.1431500475728,187.93130493079946,269.14439038832205,188.34566539466772,651.6416846846182,585.7900019854884,656.2897244506412,10077.308112504767,589.968333862899
3002280,125781,1,0.9791137760676827,0.9801161893417852,0.990087059059858,0.990087059059858,5.57758645447156e-05,0.99134742477591,89252,88906,89333,90031,0.999738160024596,0.9903226161347147,0.999974394739158,6.57400062052232e-20,58386,6226250,11597071,5,0.989691408240194,0.001067469354321,6213218,0.9979,0.0001,129,,,5,1,,0.998951671496802,2.6296364804064902e-20,,230116930,230116930,129,0.989691408240194,0.001067469354321,230103898,0.9963,0.0002,0.002371405404805016,-0.003843120702868519,0.0008996901067415131,0.9693830570902394,0.989023797714429,0.9900617076224545,0.9890491225751981,0.00030866657018507204,12633,0.9950330893395941,4040,7854,9094,15844,23166.9635459329,1.00141131574322,17.713966644306623,1.8876611418047882,863568,863568,4920,0.6298587319633154,4.878381447133018,0.3346529816337785,188.0759123156337,188.47170289170626,188.2777335499085,269.1315385045329,188.67394884247773,653.1418609667145,587.8771138311531,657.791340768321,10077.060202180926,592.0619975906154,71.63697053406999,115769,103802,7237,1,,0.999974394739158,0.998951671496802,96.17490156057524,4760.726825526363,8867.37394213754,175952.43391427785,175952.43391427785,180809.33564136477,12252,13032,2606.4,13032,101.02325581395348,1307.836015,3128261,7.555249226953004e-07,6.57400062052232e-20,2.6296364804064902e-20,0.00016012864625252848,0.002819632309521423,0.000313499961407466,5.57758645447156e-05,5.238171070663619e-06,0.0002936471850549909,0.0010760977653576423,0.0004007621728818844,0.0010760977653576423,6.592129256284866e-05,0.0029390289165879507,6.592129256284866e-05,0.0031038243743961146,0.011991358379141719,3.1735537130741008e-09,3.1735537130741008e-09,3.1735537130741008e-09,31.933386785143448,0.0016305490793475893,0.0013784019095144867,0.012768467784988337,0.001131873629902358,0.001231873629902358,0.0019536316696518855,0.0016781401919968436,0.0019561893314980565,0.004373206690464869,0.004573206690464869,0.003361038719294856,0.0016318619151830388,0.00336698400242698,0.9963837755048638,0.996220177039916,0.972864764954614,0.9994898178910432,0.9994898178910434,0.9994917922964659,1.000363219390503,0.9994917922964658,0.995450064283479,0.9953223449024582,0.9954592523586488,0.9998844502100922,0.9953315317987691,0.6275810213883143,4.859942028931097,0.3255720943185067,187.97995935004454,188.37554800084632,188.1820493553145,269.2292922979137,188.57806328821977,650.1701074855471,585.1272274529126,654.804476289226,10075.895799991677,589.2979749817064
2701985,113078,1,0.9780411113612663,0.9790401166276546,0.990123385590656,0.990123385590656,5.86462861128587e-05,0.991690024324892,80314,79995,80392,80987,0.9997382671413972,0.9903339598817886,0.999974397942378,8.086667596447861e-20,52502,5614348,10457900,5,0.989705856282539,0.001094873395413,5602592,0.998,0.0001,129,,,5,1,,0.998954031490757,3.23299684364708e-20,,207343141,207343141,129,0.989705856282539,0.001094873395413,207331385,0.9959,0.0002,0.002451010656031205,-0.0039389037746802025,0.0009631175373822076,0.9683565838720654,0.989062425027553,0.9900980363946852,0.9890877477090632,0.0003189922946644749,11384,0.9950358591442519,3520,7048,8145,14126,20887.0447671212,1.00141210431652,17.704074484814804,1.9011568560734946,776969,776969,4470,0.6298587319633154,4.878381447133018,0.3346529816337785,188.0759123156337,188.47170289170626,188.2777335499085,269.1315385045329,188.67394884247773,653.1418609667145,587.8771138311531,657.791340768321,10077.060202180926,592.0619975906154,71.0509527050017,104658,93675,6475,1,,0.999974397942378,0.998954031490757,95.84607860587307,4758.779247322435,8864.223858331065,175746.1839674793,175746.1839674793,180600.80929340763,12253,11756,2351.2,11756,91.13178294573643,1179.787443,2815178,7.546825185941262e-07,8.086667596447861e-20,3.23299684364708e-20,0.00017989861195693825,0.0029737944097738595,0.00034747841723436427,5.86462861128587e-05,5.23602761252993e-06,0.0003092272495859904,0.0011344834227928053,0.00042203681392878167,0.0011344834227928053,6.944726763909078e-05,0.0030911051907115605,6.944726763909078e-05,0.00326729350260003,0.012074093670498871,3.508345801824941e-09,3.508345801824941e-09,3.508345801824941e-09,28.790751126035165,0.001630393768879624,0.0013784023279633816,0.012883096685634034,0.001193129708905664,0.001293129708905664,0.0019862619359064812,0.0016830977345162629,0.001988777634133832,0.004528153804536924,0.004728153804536925,0.003494726762063551,0.0016318510365516757,0.0035004449919236254,0.9847918753450037,0.9929746567072412,0.9719442470489609,0.9973816329456282,0.9972816949062552,0.9973812437077281,1.0005081702751473,0.9972813057073564,0.9981032503822618,0.9966254520439262,0.9981049653876751,0.9992529837447252,0.996627164510091,0.6202797618525794,4.844109142753883,0.32526404025673256,187.58346054310553,187.95937930170896,187.78468005047998,269.26830315250555,188.16100205458915,651.903014391597,585.8932943182516,656.5448034098774,10069.532474404514,590.0650698729154
